participant_id,condition,rt
part-18,congruent,332.15200955546015
part-18,congruent,326.3596593905469
part-18,congruent,326.82990735607837
part-18,congruent,329.78950621925424
part-18,congruent,327.9218263091585
part-18,congruent,326.94359621572386
part-18,congruent,342.6302336163158
part-18,congruent,335.239795750724
part-18,congruent,326.6316314371913
part-18,congruent,336.1704550063391
part-18,congruent,327.1761347013846
part-18,congruent,330.475362637226
part-18,congruent,334.06575477698283
part-18,congruent,331.5591497579195
part-18,congruent,331.3602504158739
part-18,congruent,328.70334695340364
part-18,congruent,329.2977470037989
part-18,congruent,346.7974432474582
part-18,congruent,332.9298705587817
part-18,congruent,335.0619287090208
part-18,congruent,329.6674434463659
part-18,congruent,325.7409634337582
part-18,congruent,327.62310510055494
part-18,congruent,325.65635887379847
part-18,congruent,327.06253118838634
part-18,congruent,329.09785624063653
part-18,congruent,324.7287999621763
part-18,congruent,327.97030011236166
part-18,congruent,342.97885110521844
part-18,congruent,330.2088614803154
part-18,congruent,326.6229377257771
part-18,congruent,327.721282184188
part-18,congruent,326.55495761156493
part-18,congruent,327.3520533100969
part-18,congruent,326.3499247924859
part-18,congruent,334.64737192677484
part-18,congruent,345.4113972143957
part-18,congruent,334.2687785664187
part-18,congruent,333.9315816985718
part-18,congruent,332.78970188130603
part-18,congruent,329.2940521108061
part-18,congruent,329.0418338305202
part-18,congruent,328.80987248071034
part-18,congruent,333.699181891567
part-18,congruent,325.67545402042265
part-18,congruent,325.34345935083144
part-18,congruent,327.54157903752684
part-18,congruent,325.67637857473227
part-18,congruent,340.00481426784773
part-18,congruent,336.2848083692694
part-18,congruent,328.2299392440684
part-18,congruent,327.64640191242313
part-18,congruent,335.07074819496324
part-18,congruent,330.4287024681322
part-18,congruent,333.3709159052701
part-18,congruent,342.6244866137322
part-18,congruent,326.20425263423084
part-18,congruent,327.74759083978466
part-18,congruent,335.07825874908127
part-18,congruent,326.26180698107254
part-18,congruent,335.9145429000699
part-18,congruent,323.3221872006097
part-18,congruent,331.69186795358166
part-18,congruent,328.45593562413984
part-18,congruent,326.602839609848
part-18,congruent,328.4605047809293
part-18,congruent,325.5241618314787
part-18,congruent,334.55657759195185
part-18,congruent,326.62543768444414
part-18,congruent,327.4190775619729
part-18,congruent,326.8989022413554
part-18,congruent,328.082106285501
part-18,congruent,328.68771422207533
part-18,congruent,328.63552402628045
part-18,congruent,332.1616509760658
part-18,congruent,330.7070311243973
part-18,congruent,335.4047637121186
part-18,congruent,332.3566453836944
part-18,congruent,327.2452812720678
part-18,congruent,327.0273046849075
part-18,congruent,331.757221275608
part-18,congruent,330.4124523244631
part-18,congruent,336.3437623689788
part-19,incongruent,329.5522375386451
part-19,incongruent,341.3530592370687
part-19,incongruent,335.96448501400425
part-19,incongruent,326.9477567571
part-19,incongruent,330.2367548178572
part-19,incongruent,335.23981531121075
part-19,incongruent,338.270954586341
part-19,incongruent,339.73092254563284
part-19,incongruent,330.0178991161318
part-19,incongruent,328.2264719624025
part-19,incongruent,329.06986791415284
part-19,incongruent,332.74197558643414
part-19,incongruent,331.6602293084925
part-19,incongruent,328.9286368258908
part-19,incongruent,341.53733917611277
part-19,incongruent,330.77524719871326
part-19,incongruent,340.2903209929
part-19,incongruent,332.2599198224943
part-19,incongruent,338.3888931123099
part-19,incongruent,331.4585035311824
part-19,incongruent,330.0752971146595
part-19,incongruent,347.10324304752714
part-19,incongruent,328.3641306634732
part-19,incongruent,331.7454382269347
part-19,incongruent,338.26801339846844
part-19,incongruent,327.95289756457555
part-19,incongruent,330.85732841095205
part-19,incongruent,329.5379601422561
part-19,incongruent,331.9939008809901
part-19,incongruent,330.9051276107392
part-19,incongruent,340.5564888664727
part-19,incongruent,330.4725325753673
part-19,incongruent,338.1863611065535
part-19,incongruent,335.28537648091776
part-19,incongruent,336.8738927265375
part-19,incongruent,329.7393006965929
part-19,incongruent,339.61640878587764
part-19,incongruent,334.8307490484435
part-19,incongruent,332.2091316672649
part-19,incongruent,330.8851737847707
part-19,incongruent,340.20722534551817
part-19,incongruent,328.4708931489028
part-19,incongruent,329.50428507241946
part-19,incongruent,331.8398052815287
part-19,incongruent,333.2299583559449
part-19,incongruent,329.9053342321292
part-19,incongruent,334.7574753122633
part-19,incongruent,332.1700252407925
part-19,incongruent,332.5065958060486
part-19,incongruent,343.483681483339
part-19,incongruent,337.2326811667944
part-19,incongruent,331.73582812838384
part-19,incongruent,336.5882184895126
part-19,incongruent,331.49325153421654
part-19,incongruent,330.8460462612625
part-19,incongruent,327.67435021807705
part-19,incongruent,334.5455589493098
part-19,incongruent,333.0993283601024
part-19,incongruent,332.84263915276705
part-19,incongruent,331.4092654189414
part-19,incongruent,338.8698274035542
part-19,incongruent,341.979563153
part-19,incongruent,331.5410993564535
part-19,incongruent,326.5630805949923
part-19,incongruent,330.63842988193534
part-19,incongruent,329.3078823524682
part-19,incongruent,334.05976782041483
part-19,incongruent,330.2115815728983
part-19,incongruent,327.54254641347353
part-19,incongruent,332.4020880825534
part-19,incongruent,338.17525991676797
part-19,incongruent,329.9409666816078
part-19,incongruent,333.82019196540233
part-19,incongruent,332.9797943340291
part-19,incongruent,331.5676881860844
part-19,incongruent,353.71241127050837
part-19,incongruent,334.3541287256341
part-19,incongruent,330.6782433165151
part-19,incongruent,329.4837410157033
part-19,incongruent,332.5366385764075
part-19,incongruent,331.22922495851003
part-19,incongruent,329.5773388327661
part-19,incongruent,329.99922343483905
part-19,incongruent,338.5273159997769
part-19,incongruent,334.1624707001785
part-19,incongruent,328.2561706693124
part-19,incongruent,331.15147279874355
part-19,incongruent,330.54677895814774
part-19,incongruent,325.4571415060458
part-19,incongruent,333.3099702050418
part-19,incongruent,331.06100426833797
part-19,incongruent,336.849304473134
part-19,incongruent,328.9108561550688
part-19,incongruent,333.2496509831325
part-19,incongruent,329.8109933096747
part-19,incongruent,335.41693384261964
part-19,incongruent,327.3889373162102
part-19,incongruent,327.84353404461046
part-19,incongruent,331.05500892715577
part-19,incongruent,330.0688004066309
part-20,mixed,344.0209273246886
part-20,mixed,339.5439392650531
part-20,mixed,337.6730387489756
part-20,mixed,336.8599919825405
part-20,mixed,336.68427085460695
part-20,mixed,334.7371973470798
part-20,mixed,338.0990279143932
part-20,mixed,333.2742100186127
part-20,mixed,333.6519322507736
part-20,mixed,333.27606801704326
part-20,mixed,332.5886077456424
part-20,mixed,333.469985663775
part-20,mixed,339.88001868939267
part-20,mixed,345.40101831909647
part-20,mixed,334.25182065325356
part-20,mixed,333.99769575396294
part-20,mixed,339.13051435885916
part-20,mixed,332.27867477009937
part-20,mixed,333.04766102926015
part-20,mixed,363.68958386940847
part-20,mixed,334.85368714044137
part-20,mixed,341.4123264436685
part-20,mixed,338.0138085783837
part-20,mixed,333.1394738058762
part-20,mixed,333.48625124223224
part-20,mixed,341.8566857962217
part-20,mixed,337.03371971019084
part-20,mixed,337.76500115543314
part-20,mixed,338.83081842905995
part-20,mixed,339.2497507035005
part-20,mixed,348.9892909046905
part-20,mixed,333.22938277013634
part-20,mixed,335.10895183196413
part-20,mixed,330.37783380095715
part-20,mixed,339.99076618897
part-20,mixed,331.94343140917454
part-20,mixed,341.5357791013008
part-20,mixed,337.26004461567936
part-20,mixed,357.5224670604934
part-20,mixed,357.4974367507043
part-20,mixed,350.7247867756977
part-20,mixed,335.0649895933063
part-20,mixed,342.8801968101053
part-20,mixed,338.24635181406285
part-20,mixed,346.3620927420842
part-20,mixed,329.65473693619754
part-20,mixed,336.2781035099014
part-20,mixed,335.7586301463049
part-20,mixed,344.1024655358091
part-20,mixed,339.2966915331957
part-20,mixed,335.2588643142324
part-20,mixed,344.2326356709094
part-20,mixed,341.22344311098607
part-20,mixed,336.4225898870391
part-20,mixed,338.2796073625573
part-20,mixed,348.51378226467557
part-20,mixed,335.6684296178039
part-20,mixed,333.0750132147079
part-20,mixed,339.76356432064375
part-20,mixed,343.0165022702415
part-20,mixed,342.56333248046377
part-20,mixed,333.47353493312335
part-20,mixed,341.07675692351455
part-20,mixed,336.8621252735066
part-20,mixed,333.58307932300943
part-20,mixed,338.58917522176404
part-20,mixed,332.04772211750225
part-20,mixed,335.2039786363897
part-20,mixed,336.82395107387634
part-20,mixed,341.9000001378138
part-20,mixed,333.2230703642101
part-20,mixed,337.4657745517542
part-20,mixed,337.78610765612706
part-20,mixed,338.0869179145978
part-20,mixed,337.65783311452424
part-20,mixed,333.91364310772354
part-20,mixed,335.69776959164335
part-20,mixed,335.62834322297863
part-20,mixed,331.79051797125135
part-20,mixed,335.7521133479501
part-20,mixed,335.8768163560086
part-20,mixed,345.3748622575274
part-20,mixed,335.9613306334474
part-20,mixed,338.62282763189893
part-20,mixed,331.84946721554695
part-20,mixed,336.4186306900087
part-20,mixed,340.85732746273686
part-20,mixed,341.51727366203363
part-20,mixed,337.01896627172226
part-20,mixed,336.8928345419715
part-20,mixed,337.99276714446916
part-20,mixed,336.58024372664073
part-20,mixed,340.8637499662702
part-20,mixed,339.5746691341475
part-20,mixed,344.89915159291917
part-20,mixed,335.7032390259743
part-20,mixed,332.94013861883377
part-20,mixed,352.8848162227985
part-20,mixed,357.46116624367403
part-20,mixed,345.9019269964788
part-21,congruent,324.249505078023
part-21,congruent,330.7991175862553
part-21,congruent,330.2747158193434
part-21,congruent,326.36153419586987
part-21,congruent,327.3735353757957
part-21,congruent,334.8332334426946
part-21,congruent,329.25019037400676
part-21,congruent,326.8714446665824
part-21,congruent,328.53065403199275
part-21,congruent,327.2767049606846
part-21,congruent,326.05620752165606
part-21,congruent,348.85215685687825
part-21,congruent,331.6374972313823
part-21,congruent,328.2775515820889
part-21,congruent,326.7914682227337
part-21,congruent,330.2002452183107
part-21,congruent,328.7188834090183
part-21,congruent,322.1003622136971
part-21,congruent,324.21917910590605
part-21,congruent,328.72404618316057
part-21,congruent,326.9615003570864
part-21,congruent,328.1537917911445
part-21,congruent,325.9559910218576
part-21,congruent,323.5338280232914
part-21,congruent,341.8945493459987
part-21,congruent,327.14805048901695
part-21,congruent,326.02117488936705
part-21,congruent,325.0784004110055
part-21,congruent,340.3454692246361
part-21,congruent,325.06768951375204
part-21,congruent,335.4844856366218
part-21,congruent,327.7861957361848
part-21,congruent,333.2912945267929
part-21,congruent,328.4744571058413
part-21,congruent,333.2161827518462
part-21,congruent,329.15157209539393
part-21,congruent,325.05255449257874
part-21,congruent,336.72124955703435
part-21,congruent,329.7400889069287
part-21,congruent,326.20162428660785
part-21,congruent,325.8703018048371
part-21,congruent,328.10235626299414
part-21,congruent,325.7511745778962
part-21,congruent,329.091173741494
part-21,congruent,326.8534261022818
part-21,congruent,332.37019338105193
part-21,congruent,327.9796198535262
part-21,congruent,324.4610087761407
part-21,congruent,325.46164609176907
part-21,congruent,328.28362781864934
part-21,congruent,335.30097190393843
part-21,congruent,328.75723507718675
part-21,congruent,335.487722199535
part-21,congruent,324.0617716385563
part-21,congruent,334.19812458601393
part-21,congruent,323.9700448618892
part-21,congruent,331.3495704723736
part-21,congruent,335.9601089386141
part-21,congruent,334.62676591630986
part-21,congruent,332.15931866210633
part-21,congruent,327.20884804018397
part-21,congruent,325.89568690811075
part-21,congruent,341.6639522256866
part-21,congruent,329.2181078799563
part-21,congruent,328.7928669831652
part-21,congruent,327.51112005681256
part-21,congruent,331.0204732632988
part-21,congruent,325.4609738163862
part-21,congruent,335.1137971788001
part-21,congruent,332.6254921546306
part-21,congruent,330.21572462494737
part-21,congruent,325.7592170776812
part-21,congruent,327.9190835136191
part-21,congruent,328.7011560858211
part-21,congruent,319.50435427208475
part-21,congruent,331.0298057819797
part-21,congruent,329.09684644297613
part-21,congruent,335.1258748811876
part-21,congruent,324.1253653292575
part-21,congruent,325.77336781723795
part-21,congruent,328.3823642131195
part-21,congruent,336.66272040888606
part-21,congruent,323.1497071608036
part-21,congruent,344.7315316175161
part-21,congruent,336.2348448721649
part-21,congruent,328.6185607036332
part-21,congruent,323.6292963832177
part-21,congruent,325.2397277380128
part-21,congruent,330.60344091632976
part-21,congruent,325.45192076701846
part-21,congruent,339.422752279076
part-21,congruent,326.1157700448071
part-21,congruent,326.5225185942863
part-21,congruent,330.63430834542777
part-21,congruent,325.91041767293217
part-21,congruent,337.02089176620643
part-21,congruent,324.0725783403689
part-21,congruent,328.1892731975275
part-21,congruent,327.66576290249657
part-21,congruent,325.2238629151723
part-22,incongruent,338.91395124977436
part-22,incongruent,332.5842183362867
part-22,incongruent,327.7391220078255
part-22,incongruent,328.26912514565794
part-22,incongruent,331.83936019896856
part-22,incongruent,340.68866277872695
part-22,incongruent,329.89243565841105
part-22,incongruent,333.81442310331653
part-22,incongruent,336.73395998071226
part-22,incongruent,339.81903508739214
part-22,incongruent,333.52190700412166
part-22,incongruent,328.92461510666664
part-22,incongruent,330.8892251559048
part-22,incongruent,336.2061100352125
part-22,incongruent,326.973776142922
part-22,incongruent,330.44279905001173
part-22,incongruent,333.0428587159792
part-22,incongruent,343.734306461464
part-22,incongruent,328.40087276052856
part-22,incongruent,331.5705081388041
part-22,incongruent,330.13240068521054
part-22,incongruent,327.13332039560646
part-22,incongruent,342.3746199535127
part-22,incongruent,343.31770077787473
part-22,incongruent,344.6790716669353
part-22,incongruent,336.5327511261625
part-22,incongruent,338.32808132418853
part-22,incongruent,358.9337563368585
part-22,incongruent,332.7172670129311
part-22,incongruent,339.42375446281494
part-22,incongruent,329.91342723458985
part-22,incongruent,330.519616512686
part-22,incongruent,334.30841509562504
part-22,incongruent,341.8549097695145
part-22,incongruent,336.5231797697512
part-22,incongruent,331.186293490037
part-22,incongruent,336.8033363706412
part-22,incongruent,333.84821774623197
part-22,incongruent,328.1898987490824
part-22,incongruent,338.44542795446085
part-22,incongruent,328.46399987108987
part-22,incongruent,332.87743243557316
part-22,incongruent,329.1367308098999
part-22,incongruent,326.9004643816974
part-22,incongruent,333.8431853476111
part-22,incongruent,333.0612413319461
part-22,incongruent,327.8838952455994
part-22,incongruent,330.8100128128557
part-22,incongruent,336.3567163852317
part-22,incongruent,336.26229351547096
part-22,incongruent,327.6444701293317
part-22,incongruent,333.5516978967453
part-22,incongruent,333.9264944106763
part-22,incongruent,331.6095623723396
part-22,incongruent,331.5711530824677
part-22,incongruent,332.2292493235452
part-22,incongruent,332.3431001144694
part-22,incongruent,340.5135545188273
part-22,incongruent,346.4329216890164
part-22,incongruent,343.32962442590957
part-22,incongruent,331.59465985587997
part-22,incongruent,333.91265112069016
part-22,incongruent,331.960385648646
part-22,incongruent,333.76606578918114
part-22,incongruent,330.7163857165611
part-22,incongruent,328.7599423368283
part-22,incongruent,336.02268112249214
part-22,incongruent,335.41593357312985
part-22,incongruent,341.11350990740453
part-22,incongruent,332.132066899901
part-22,incongruent,328.79195280664544
part-22,incongruent,333.26777217966094
part-22,incongruent,333.16014557415576
part-22,incongruent,326.57217534766494
part-22,incongruent,327.33223136849574
part-22,incongruent,330.2068518415368
part-22,incongruent,342.74833299104705
part-22,incongruent,326.5585191103743
part-22,incongruent,334.23855887095795
part-22,incongruent,325.89930714310873
part-22,incongruent,342.2524680523364
part-22,incongruent,332.50880192294795
part-22,incongruent,330.281128604221
part-22,incongruent,327.84670752833324
part-22,incongruent,333.2764463094467
part-22,incongruent,326.68551275550277
part-22,incongruent,339.4624695248429
part-22,incongruent,334.0742171335278
part-22,incongruent,334.74999910905285
part-22,incongruent,327.82331541130384
part-22,incongruent,336.89780424091634
part-22,incongruent,349.49472277147083
part-22,incongruent,339.99021344330043
part-22,incongruent,328.9376440303832
part-22,incongruent,330.8465294308135
part-22,incongruent,328.5776805303285
part-22,incongruent,332.54047491142586
part-22,incongruent,330.80855517870265
part-22,incongruent,332.31594891229884
part-22,incongruent,326.6181206078242
part-23,mixed,333.0970898455133
part-23,mixed,333.33556398932103
part-23,mixed,331.58777450806514
part-23,mixed,345.23378677684144
part-23,mixed,331.9666205846171
part-23,mixed,354.391809746657
part-23,mixed,331.91196561500766
part-23,mixed,332.3632944757116
part-23,mixed,334.23756264828506
part-23,mixed,333.148692608653
part-23,mixed,333.088490431928
part-23,mixed,330.629985422041
part-23,mixed,335.1733972819755
part-23,mixed,336.3357537089805
part-23,mixed,336.66118446787976
part-23,mixed,333.4617286178295
part-23,mixed,343.78966312802135
part-23,mixed,331.95730706712607
part-23,mixed,336.82366206362764
part-23,mixed,334.07840968238065
part-23,mixed,340.98140480531504
part-23,mixed,332.41794109746036
part-23,mixed,334.53468837237875
part-23,mixed,340.5354861977293
part-23,mixed,348.26088200310386
part-23,mixed,337.1210174564883
part-23,mixed,333.3176442812458
part-23,mixed,335.5763643576976
part-23,mixed,334.1657021273719
part-23,mixed,340.25115847067866
part-23,mixed,334.5225640891513
part-23,mixed,337.601217330512
part-23,mixed,332.1317317564809
part-23,mixed,330.2572462821702
part-23,mixed,333.5093983997908
part-23,mixed,336.3893004652212
part-23,mixed,344.2136528774292
part-23,mixed,337.57105058339084
part-23,mixed,331.6452226650302
part-23,mixed,336.60474974477756
part-23,mixed,345.7440617151375
part-23,mixed,333.2336020055239
part-23,mixed,335.71049222673594
part-23,mixed,335.68123125811627
part-23,mixed,334.81192220653776
part-23,mixed,334.54065822836935
part-23,mixed,347.38994589345197
part-23,mixed,332.052643258448
part-23,mixed,331.4295785970085
part-23,mixed,350.1962997685804
part-23,mixed,333.78547025775816
part-23,mixed,331.3892102371353
part-23,mixed,343.6345478008955
part-23,mixed,333.05568642688104
part-23,mixed,338.20129243610523
part-23,mixed,342.3641390171504
part-23,mixed,340.0134709407909
part-23,mixed,331.2869117485716
part-23,mixed,338.4786487877293
part-23,mixed,338.64875001998064
part-23,mixed,334.9474543475766
part-23,mixed,334.0088192621279
part-23,mixed,334.9589759792933
part-23,mixed,333.9083807642182
part-23,mixed,337.64848182858384
part-23,mixed,330.8470518924836
part-23,mixed,333.54291317382643
part-23,mixed,332.9832473321503
part-23,mixed,335.26250017127677
part-23,mixed,337.06853091092336
part-23,mixed,334.8022899051069
part-23,mixed,333.7635505904318
part-23,mixed,330.69898313807005
part-23,mixed,342.5522939498399
part-23,mixed,333.5279105189129
part-23,mixed,335.40578763975657
part-23,mixed,332.9733235348269
part-23,mixed,335.08872747137224
part-23,mixed,336.44743312614406
part-23,mixed,334.8001665382357
part-23,mixed,331.65976116027156
part-23,mixed,337.07295016002644
part-23,mixed,336.5664420178343
part-23,mixed,343.23383790329007
part-23,mixed,331.12521325484374
part-23,mixed,339.79808788579516
part-23,mixed,331.9516095143348
part-23,mixed,339.5085692425715
part-23,mixed,342.44004752658464
part-23,mixed,345.60753263213496
part-23,mixed,340.3931705972587
part-23,mixed,333.7002583449049
part-23,mixed,336.2554320893376
part-23,mixed,334.93328613663977
part-23,mixed,332.72140818974293
part-23,mixed,349.01443112238206
part-23,mixed,351.33918982971613
part-23,mixed,333.52264957646474
part-23,mixed,332.0160643327758
part-23,mixed,338.9500046903011
part-24,congruent,345.08269484619467
part-24,congruent,325.21935171042463
part-24,congruent,340.20607301583317
part-24,congruent,339.90633921505207
part-24,congruent,330.1663795750188
part-24,congruent,327.06455151406715
part-24,congruent,332.172395075124
part-24,congruent,329.2197295610228
part-24,congruent,319.39721680937527
part-24,congruent,332.1270257532046
part-24,congruent,328.75586060062795
part-24,congruent,335.64504383303944
part-24,congruent,332.70591122185346
part-24,congruent,329.0538760536752
part-24,congruent,350.55590291922573
part-24,congruent,332.2737151122314
part-24,congruent,329.62950555447844
part-24,congruent,329.7069145763522
part-24,congruent,332.33240339659835
part-24,congruent,328.55070539442045
part-24,congruent,329.4159520137543
part-24,congruent,330.8922747364945
part-24,congruent,324.4362176722613
part-24,congruent,332.43695328525996
part-24,congruent,329.43959440721136
part-24,congruent,331.60510124986394
part-24,congruent,332.345740978609
part-24,congruent,333.0640498508883
part-24,congruent,330.4348934865415
part-24,congruent,328.51641248400955
part-24,congruent,333.0283932916515
part-24,congruent,327.5787878342708
part-24,congruent,329.0141404255423
part-24,congruent,330.9156816226971
part-24,congruent,327.20480134917113
part-24,congruent,324.57382351754416
part-24,congruent,335.0169374974981
part-24,congruent,328.64230780192287
part-24,congruent,324.3159984217232
part-24,congruent,340.45449709232184
part-24,congruent,333.15243616556717
part-24,congruent,327.09666434172254
part-24,congruent,329.66079791077357
part-24,congruent,327.8405490164137
part-24,congruent,320.441089739001
part-24,congruent,329.63259960310245
part-24,congruent,326.9887880470429
part-24,congruent,325.8935251362635
part-24,congruent,337.31296691244916
part-24,congruent,328.11763171706434
part-24,congruent,321.96158866296565
part-24,congruent,334.4513724109494
part-24,congruent,338.7884574408909
part-24,congruent,330.54352386104665
part-24,congruent,338.6488031126159
part-24,congruent,327.8403797695697
part-24,congruent,336.383005957133
part-24,congruent,330.3098370968441
part-24,congruent,328.72689574762416
part-24,congruent,326.5334109065997
part-24,congruent,326.78284558480397
part-24,congruent,331.1808507821997
part-24,congruent,323.50074298026834
part-24,congruent,328.8477607749983
part-24,congruent,328.6903815908384
part-24,congruent,326.9711651097138
part-24,congruent,328.0732390420464
part-24,congruent,332.32691976193684
part-24,congruent,343.57375591006553
part-24,congruent,325.49604204614513
part-24,congruent,330.28102930609566
part-24,congruent,328.7925596012842
part-24,congruent,326.88532795079146
part-24,congruent,326.6578217039846
part-24,congruent,334.9131891785456
part-24,congruent,331.87452045575986
part-24,congruent,333.67303367422704
part-24,congruent,336.2750610448477
part-24,congruent,327.03774226055043
part-24,congruent,326.09660095367843
part-24,congruent,331.4071796927193
part-24,congruent,330.666737350696
part-24,congruent,326.555580188013
part-24,congruent,327.94130065778427
part-24,congruent,326.34305153379995
part-24,congruent,329.59110177178786
part-24,congruent,325.6210251895438
part-24,congruent,325.91065331834005
part-24,congruent,327.3834514413786
part-24,congruent,331.07787796380194
part-24,congruent,325.26913962695096
part-24,congruent,330.63585976940175
part-24,congruent,333.7182762308922
part-24,congruent,322.61351200910786
part-24,congruent,332.5157555780278
part-24,congruent,330.3089704942592
part-24,congruent,328.52161412209415
part-24,congruent,327.4017628159139
part-24,congruent,340.54219839965344
part-24,congruent,321.25354354990304
part-25,incongruent,328.8955344965151
part-25,incongruent,330.8111203441231
part-25,incongruent,334.0963339347374
part-25,incongruent,341.72625143833613
part-25,incongruent,332.61863185903906
part-25,incongruent,332.89263419462765
part-25,incongruent,338.9040434667587
part-25,incongruent,330.54367622837776
part-25,incongruent,324.80127342194663
part-25,incongruent,337.3338354612449
part-25,incongruent,339.7185561565121
part-25,incongruent,329.4330364781711
part-25,incongruent,326.99565232657187
part-25,incongruent,328.6101905278146
part-25,incongruent,334.7443170756731
part-25,incongruent,340.87703901297783
part-25,incongruent,339.3919108154009
part-25,incongruent,338.1504258871522
part-25,incongruent,333.6158112220603
part-25,incongruent,338.50928136626754
part-25,incongruent,336.1433746398337
part-25,incongruent,335.90749503038694
part-25,incongruent,339.4777965228936
part-25,incongruent,333.2788050742353
part-25,incongruent,330.3402857941133
part-25,incongruent,328.9858030021784
part-25,incongruent,336.5012064670527
part-25,incongruent,330.3184375669739
part-25,incongruent,335.47590775005744
part-25,incongruent,331.364677061415
part-25,incongruent,326.1181612117138
part-25,incongruent,337.87163335561144
part-25,incongruent,329.1658579508011
part-25,incongruent,331.59403356350253
part-25,incongruent,342.10898457591304
part-25,incongruent,335.9191183372851
part-25,incongruent,331.0162931058764
part-25,incongruent,335.4416734216262
part-25,incongruent,334.8420191188367
part-25,incongruent,330.9799820014431
part-25,incongruent,338.15716735508926
part-25,incongruent,327.8774989722834
part-25,incongruent,332.46670801054404
part-25,incongruent,331.6621742409133
part-25,incongruent,349.36286398515136
part-25,incongruent,330.9311286848508
part-25,incongruent,329.4827281536203
part-25,incongruent,327.1349419636241
part-25,incongruent,336.36633262356634
part-25,incongruent,330.950490669027
part-25,incongruent,328.6943430602894
part-25,incongruent,340.4380400268961
part-25,incongruent,331.0851002122092
part-25,incongruent,329.7104647725121
part-25,incongruent,329.70544117122864
part-25,incongruent,329.86316080617615
part-25,incongruent,337.9427403894987
part-25,incongruent,345.005753415993
part-25,incongruent,331.8630354007203
part-25,incongruent,332.73535467115653
part-25,incongruent,332.8135171584732
part-25,incongruent,327.0123978980168
part-25,incongruent,328.48458911670974
part-25,incongruent,328.1520179951205
part-25,incongruent,333.9590521458282
part-25,incongruent,349.5401390709168
part-25,incongruent,333.6406784596858
part-25,incongruent,339.32851839982374
part-25,incongruent,342.17054495662717
part-25,incongruent,331.6446538182842
part-25,incongruent,331.3120275166963
part-25,incongruent,326.17553104213584
part-25,incongruent,329.96209697635584
part-25,incongruent,326.3527390945627
part-25,incongruent,331.7142082793037
part-25,incongruent,327.8086204066554
part-25,incongruent,335.0786249933873
part-25,incongruent,327.6297485725286
part-25,incongruent,336.2498137682897
part-25,incongruent,331.0616322639743
part-25,incongruent,330.96300969087935
part-25,incongruent,339.7184337637558
part-25,incongruent,335.80855701448354
part-25,incongruent,330.5427813317709
part-25,incongruent,339.647649847381
part-25,incongruent,329.4647808166953
part-25,incongruent,328.1233153078823
part-25,incongruent,328.25370177481335
part-25,incongruent,334.22145193508146
part-25,incongruent,328.15061713252726
part-25,incongruent,333.5552242886188
part-25,incongruent,330.7080579280219
part-25,incongruent,332.26260117598815
part-25,incongruent,328.0444546302797
part-25,incongruent,328.92019122724383
part-25,incongruent,344.7868180766672
part-25,incongruent,342.9032357110316
part-25,incongruent,331.2072371301098
part-25,incongruent,327.9354262274455
part-25,incongruent,337.9759418752343
part-26,mixed,335.6344904671773
part-26,mixed,338.98682918159915
part-26,mixed,331.74367068136183
part-26,mixed,339.0136855175331
part-26,mixed,332.34548581442186
part-26,mixed,333.9730589844765
part-26,mixed,333.5344999124947
part-26,mixed,332.6397029715584
part-26,mixed,334.5307206937794
part-26,mixed,343.48553830989067
part-26,mixed,336.14904021919
part-26,mixed,342.0022492140491
part-26,mixed,336.04807922579005
part-26,mixed,332.4182847858667
part-26,mixed,339.51421635210033
part-26,mixed,345.49479371110164
part-26,mixed,332.3729933031655
part-26,mixed,357.66943141442715
part-26,mixed,340.8580320652688
part-26,mixed,345.94639773614557
part-26,mixed,337.8068096211914
part-26,mixed,330.99052868919836
part-26,mixed,330.17789922226285
part-26,mixed,331.9332820315093
part-26,mixed,330.8029022962187
part-26,mixed,341.31611345580814
part-26,mixed,345.95061604184446
part-26,mixed,330.43331548117675
part-26,mixed,336.1157117022497
part-26,mixed,346.1582812318032
part-26,mixed,334.04030910991287
part-26,mixed,333.41753085644297
part-26,mixed,336.4638427520293
part-26,mixed,341.39873347061575
part-26,mixed,330.7820938924006
part-26,mixed,339.5812661003988
part-26,mixed,334.2377804109061
part-26,mixed,335.72319761283063
part-26,mixed,338.9945443697227
part-26,mixed,341.3017457993073
part-26,mixed,333.2799623539422
part-26,mixed,340.32181006441454
part-26,mixed,332.78993538327194
part-26,mixed,330.09815374193556
part-26,mixed,332.42869010032297
part-26,mixed,330.0099649242019
part-26,mixed,344.671479856704
part-26,mixed,336.70744692412853
part-26,mixed,337.68899842510365
part-26,mixed,337.6939676521333
part-26,mixed,330.278925160357
part-26,mixed,342.5786085829949
part-26,mixed,332.74215894744617
part-26,mixed,331.18814083711516
part-26,mixed,328.8698552409355
part-26,mixed,349.13607704147626
part-26,mixed,335.39469174063987
part-26,mixed,335.36872034053914
part-26,mixed,336.4587728537777
part-26,mixed,334.48903376223063
part-26,mixed,334.1793490011095
part-26,mixed,338.3353963000075
part-26,mixed,331.35626014076627
part-26,mixed,335.39143321554576
part-26,mixed,329.5244598926565
part-26,mixed,341.37600963239066
part-26,mixed,333.1877605277653
part-26,mixed,330.0012653728533
part-26,mixed,328.0175924433415
part-26,mixed,328.3381162014357
part-26,mixed,341.0436103145353
part-26,mixed,328.73448676030205
part-26,mixed,332.6823692893477
part-26,mixed,331.809555702385
part-26,mixed,327.1502677248188
